ID;Maker; Genmodel; Genmodel_ID;Adv_year;Adv_month;Color;Reg_year;Bodytype;Runned_Miles;Engin_size;Gearbox;Fuel_type;Price;Seat_num;Door_num;issue;issue_id;Adv_day;breakdown_date;repair_complexity;repair_cost;repair_hours;repair_date;value
18699;Ford;Focus;29_14;2018;7;Silver;2010.0;Hatchback;142000;1.8L;Manual;Diesel;1750.0;5.0;5.0; Windscreen Crack ;0;23;2018-07-23;1;21.05;1.0;2018-07-23;1662.839902448891
21542;Bentley;Bentayga;10_3;2017;9;White;2018.0;SUV;100;6.0L;Automatic;Petrol;229950.0;5.0;5.0;Flat Tyres;0;24;2017-09-24;3;128.985;3.0;2017-09-24;218442.7095100594
720;Ford;Focus;29_14;2018;7;Blue;2011.0;Estate;90743;1.6L;Manual;Diesel;3500.0;5.0;5.0;Warning Light;0;2;2018-07-02;1;215.0;9.0;2018-07-04;3322.8500043150275
23230;Ford;Mondeo;29_27;2018;8;Blue;2014.0;Estate;77000;1.6L;Manual;Diesel;6750.0;5.0;5.0;Engine Issue;1;22;2018-08-22;1;1510.0;8.0;2018-08-24;6401.207520161354
43116;Citroen;C1;18_6;2021;6;Blue;2019.0;Hatchback;19358;1.0L;Manual;Petrol;8000.0;4.0;5.0;Warning Light;0;10;2021-06-10;2;440.0;18.0;2021-06-14;7592.150983304956
13222;Citroen;C4 Picasso;18_14;2018;8;Grey;2016.0;MPV;29895;1.6L;Manual;Diesel;10000.0;5.0;5.0;Alternator Failing;0;17;2018-08-17;2;280.0;4.0;2018-08-18;9495.134402995478
28795;Fiat;500;28_2;2021;5;Red;2019.0;Hatchback;5040;1.2L;Manual;Petrol;8689.0;4.0;3.0;Flat Tyres;0;1;2021-05-01;1;22.6067;1.0;2021-05-01;8256.205894723556
41987;Ford;Fusion;29_18;2018;3;Silver;2008.0;Hatchback;81000;1.4L;Manual;Petrol;2450.0;5.0;5.0;Windscreen Crack;0;6;2018-03-06;1;21.47;1.0;2018-03-06;2327.096210723482
18418;Bentley;Arnage;10_1;2018;4;White;2000.0;Saloon;75000;6.8L;Automatic;Petrol;17995.0;5.0;4.0;  Flat Tyres  ;0;14;2018-04-14;3;65.3985;3.0;2018-04-14;17100.397192170167
43507;Fiat;500;28_2;2018;7;Green;2014.0;Hatchback;51681;1.2L;Manual;Petrol;6499.0;4.0;3.0;Excessive Emissions;0;5;2018-07-05;1;25.8491;1.0;2018-07-05;6174.2575529340575
29362;Ford;Kuga;29_25;2018;8;Black;2011.0;SUV;58296;2.0L;Manual;still_Diesel_but_you_found_an_easteregg;9570.0;5.0;5.0;Engine Issue;2;20;2018-08-20;1;1755.5;16.0;2018-08-24;9094.19662837169
43293;Ford;Mondeo;29_27;2018;5;Silver;2009.0;Hatchback;115143;1.8L;Manual;Diesel;1995.0;5.0;5.0;Sensor Malfunction;0;15;2018-05-15;1;159.75;3.0;2018-05-15;1894.1383522515653
26475;Honda;Jazz;34_11;2018;4;White;2017.0;Hatchback;309;1.3L;Manual;Petrol;13500.0;5.0;5.0;Windscreen Crack;0;27;2018-04-27;1;28.1;1.0;2018-04-27;12824.839982065776
25720;Honda;CR-V;34_3;2018;6;Red;2013.0;SUV;45538;2.2L;Manual;Diesel;11798.0;5.0;5.0;Radiator Leaking;0;2;2018-06-02;1;275.96000000000004;2.0;2018-06-02;11210.433640075233
13868;Dacia;Sandero Stepway;22_4;2018;5;Red;2015.0;Hatchback;40382;1.5L;Manual;Diesel;7295.0;5.0;5.0;Sensor Malfunction;0;28;2018-05-28;1;424.75;3.0;2018-05-28;6935.941459844093
709;Chevrolet;Matiz;16_12;2018;8;Silver;2007.0;Hatchback;36415;1.0L;Manual;Petrol;795.0;5.0;5.0;Windscreen Crack;0;9;2018-08-09;1;20.477;1.0;2018-08-09;752.6490256516599
19386;Citroen;C5;18_15;2018;6;Grey;2009.0;Saloon;94000;2.0L;Automatic;Diesel;2995.0;5.0;4.0;Windscreen Crack;0;24;2018-06-24;2;41.797;2.0;2018-06-24;2840.2950391697213
20741;Ford;Ka+;29_24;2018;1;Black;2017.0;Hatchback;4988;1.2L;Manual;Petrol;8395.0;5.0;5.0;Starter Motor Issue;0;23;2018-01-23;1;143.95;3.0;2018-01-23;7969.902936750328
11241;Ford;S-Max;29_31;2018;8;Silver;2016.0;MPV;16000;2.0L;Manual;Diesel;18950.0;7.0;5.0;Starter Motor Issue;0;8;2018-08-08;1;249.5;3.0;2018-08-08;18009.13426274684
5691;Ford;C-Max;29_2;2017;10;White;2016.0;MPV;8000;1.5L;Manual;Diesel;11570.0;5.0;5.0;Transmission Issue;1;17;2017-10-17;1;114.71;4.0;2017-10-18;10998.282058008135
18449;Ford;Fiesta;29_13;2018;4;Black;2007.0;Hatchback;44447;1.25L;Manual;Petrol;2895.0;5.0;5.0;Electrical Issue;3;2;2018-04-02;1;34.475;1.0;2018-04-02;2766.673498357658
18840;Citroen;DS3;21_1;2018;5;Bronze;2014.0;Hatchback;42000;1.6L;Manual;Petrol;6500.0;5.0;3.0;Flat Tyres;0;28;2018-05-28;2;41.95;2.0;2018-05-28;6178.968950124801
30089;Ford;Fiesta;29_13;2018;8;Red;2007.0;Hatchback;72000;1.25L;Manual;Petrol;1995.0;5.0;3.0;   Starter Motor Issue   ;0;23;2018-08-23;1;79.95;3.0;2018-08-23;1891.4357320287968
51330;Ford;EcoSport;29_4;2018;7;Gelb;2017.0;SUV;8561;1.0L;Manual;Petrol;11990.0;5.0;5.0;Windscreen Crack;0;3;2018-07-03;1;27.194;1.0;2018-07-03;11391.753566169507
27879;Ford;Transit Connect;29_36;2018;3;Blue;2015.0;Wood;22000;1.6L;Manual;Diesel;13695.0;3.0;0.0;Brake Pads Worn;0;19;2018-03-19;1;46.8475;2.0;2018-03-19;13023.251710498367
42723;Abarth;595;2_4;2017;10;Multicolour;2015.0;Hatchback;28000;1.4L;Manual;Petrol;11500.0;4.0;3.0;Excessive Emissions;0;4;2017-10-04;2;50.35;2.0;2017-10-04;10925.87904269676
17296;Ford;Fiesta;29_13;2018;8;Purple;2006.0;Hatchback;92000;1.25L;Manual;Petrol;1790.0;5.0;3.0;Warning Light;0;12;2018-08-12;1;197.9;9.0;2018-08-14;1704.4011869967574
442;Citroen;DS4;21_3;2018;7;Grey;2012.0;Hatchback;55000;2.0L;Manual;Diesel;5790.0;5.0;5.0;Starter Motor Issue;0;23;2018-07-23;2;177.9;6.0;2018-07-24;5501.330929817015
16154;Ford;Fiesta;29_13;2018;8;Purple;2006.0;Hatchback;117985;1.25L;Manual;Petrol;1000.0;5.0;3.0;Warning Light;0;9;2018-08-09;1;190.0;9.0;2018-08-11;955.8158717765502
21961;Ford;Transit Custom;29_38;2021;5;White;2019.0;Panel Van;17248;2.0L;Manual;still_Diesel_but_you_found_an_easteregg;28799.0;5.0;5.0;Alternator Failing;0;23;2021-05-23;1;-615.98;2.0;2021-05-23;27353.264403511654
44566;Ford;Focus;29_14;2018;3;Gelb;2013.0;Hatchback;45829;1.6L;Manual;Diesel;7000.0;5.0;5.0;Tyre Alignment;0;23;2018-03-23;1;10.7;0.5;2018-03-23;6655.337782663549
21510;Citroen;C4;18_12;2018;8;Beige;2014.0;Hatchback;33289;1.6L;Manual;Diesel;6389.0;5.0;5.0;Excessive Emissions;0;4;2018-08-04;2;45.7501;2.0;2018-08-04;6069.659503215358
10155;Ford;Fusion;29_18;2018;4;Silver;2003.0;Hatchback;98000;1.6L;Manual;Petrol;995.0;5.0;5.0;   Steering Wheel Shaking   ;0;4;2018-04-04;1;20.995;1.0;2018-04-04;942.7214828756802
19916;Fiat;Stilo;28_26;2018;3;Green;2003.0;Hatchback;119370;1.6L;Manual;Petrol;895.0;5.0;5.0;Tyre Alignment;0;21;2018-03-21;1;10.0895;0.5;2018-03-21;852.2590452564436
40273;Honda;Jazz;34_11;2018;3;Blue;2017.0;Hatchback;3809;1.3L;Manual;Petrol;11489.0;5.0;5.0;Sensor Malfunction;0;2;2018-03-02;1;634.45;3.0;2018-03-02;10922.983363521638
10789;Ford;Focus;29_14;2018;6;Silver;2012.0;Hatchback;54690;1.6L;Automatic;Petrol;5980.0;5.0;5.0;     Steering Wheel Shaking     ;0;23;2018-06-23;1;25.98;1.0;2018-06-23;5686.946209897695
45217;Ford;Mondeo;29_27;2018;8;Grey;2013.0;Hatchback;56800;2.0L;Manual;Diesel;5590.0;5.0;5.0;Transmission Issue;3;11;2018-08-11;1;210.31;8.0;2018-08-13;5301.037094242452
1121;Citroen;DS3;21_1;2018;4;White;2010.0;Hatchback;87500;1.6L;Manual;still_Diesel_but_you_found_an_easteregg;3995.0;4.0;3.0;   Flat Tyres   ;0;22;2018-04-22;2;41.1985;2.0;2018-04-22;3799.6719556199646
11211;Honda;CR-V;34_3;2018;1;Red;2015.0;SUV;26440;1.6L;Manual;still_Diesel_but_you_found_an_easteregg;16995.0;5.0;5.0;Transmission Issue;2;4;2018-01-04;1;178.965;3.0;2018-01-04;16145.024955005842
45378;Ford;Ka;29_23;2018;7;Blue;2009.0;Hatchback;34422;1.2L;Manual;Petrol;3978.0;4.0;3.0;    Engine Issue    ;1;15;2018-07-15;1;955.6;8.0;2018-07-17;3783.2049654621474
25394;Citroen;C4;18_12;2018;4;Red;2011.0;Hatchback;55000;1.6L;Manual;still_Diesel_but_you_found_an_easteregg;4495.0;5.0;5.0;    Tyre Alignment    ;0;1;2018-04-01;2;20.4495;1.0;2018-04-01;4274.535748609797
25059;Ford;Fiesta;29_13;2018;6;Brown;2012.0;Hatchback;21200;1.25L;Manual;Petrol;4800.0;5.0;5.0;Windscreen Crack;0;23;2018-06-23;1;22.88;1.0;2018-06-23;4558.178503052466
18203;Chrysler;Grand Voyager;17_4;2018;5;Black;2005.0;MPV;74000;2.8L;Automatic;Diesel;6495.0;7.0;5.0;Starter Motor Issue;0;4;2018-05-04;3;244.95;9.0;2018-05-06;6178.106942623688
12072;Citroen;C4 Cactus;18_13;2018;5;Silver;2017.0;Hatchback;20348;1.2L;Manual;Petrol;9998.0;5.0;5.0;Sensor Malfunction;0;5;2018-05-05;2;3560.1401148248788;6.0;2018-05-06;9495.083261799336
41563;Fiat;500X;28_5;2018;6;Grey;2016.0;SUV;14358;1.4L;Automatic;Petrol;13891.0;5.0;5.0;Windscreen Crack;0;9;2018-06-09;1;28.3346;1.0;2018-06-09;13203.246063781373
24869;Ford;Kuga;29_25;2018;5;Gelb;2017.0;SUV;6288;2.0L;Manual;Diesel;24599.0;5.0;5.0;Flat Tyres;0;19;2018-05-19;1;27.3797;1.0;2018-05-19;23369.81181944948
20021;Citroen;C4;18_12;2018;7;Silver;2014.0;Hatchback;43163;1.6L;Manual;Diesel;5999.0;5.0;5.0;Engine Issue;1;14;2018-07-14;2;1519.8;16.0;2018-07-18;5700.008072111827
36064;Ford;Mondeo;29_27;2018;8;Grey;2007.0;Hatchback;60000;1.8L;Manual;Diesel;4000.0;5.0;5.0;Sensor Malfunction;0;28;2018-08-28;1;260.0;3.0;2018-08-28;3802.288254702197
26896;Fiat;500;28_2;2018;7;Blue;2014.0;Hatchback;17600;1.2L;Manual;Petrol;6000.0;4.0;3.0;Brake Pads Worn;0;5;2018-07-05;1;43.0;2.0;2018-07-05;5694.085128192767
53203;Ford;Ranger;29_30;2018;6;Black;2014.0;Pickup;37400;3.2L;Automatic;Diesel;21594.0;4.0;4.0;Tyre Alignment;0;12;2018-06-12;1;12.1594;0.5;2018-06-12;20514.33214056077
31766;Ford;C-Max;29_2;2018;5;Silver;2015.0;MPV;18509;2.0L;Automatic;Diesel;10000.0;5.0;5.0;Starter Motor Issue;0;20;2018-05-20;1;160.0;3.0;2018-05-20;9502.825245738208
30212;Citroen;C4 Picasso;18_14;2018;7;Brown;2008.0;MPV;99000;1.6L;Automatic;Diesel;3750.0;5.0;5.0;Electrical Issue;2;25;2018-07-25;2;27.5;1.0;2018-07-25;3564.410797697421
24006;Ford;Ranger;29_30;2018;3;White;2016.0;Pickup;19202;2.2L;Manual;Diesel;17877.0;18.0;4.0;Warning Light;0;25;2018-03-25;1;358.77;9.0;2018-03-27;16984.422157095447
24874;Citroen;C4 Picasso;18_14;2018;8;White;2017.0;MPV;19000;1.6L;Automatic;Diesel;14695.0;5.0;5.0;Transmission Issue;1;22;2018-08-22;2;204.085;8.0;2018-08-24;13959.85969661856
36845;Fiat;Punto Evo;28_20;2018;5;Red;2011.0;Hatchback;31000;1.2L;Manual;Petrol;4295.0;4.0;5.0;  Windscreen Crack  ;0;18;2018-05-18;1;22.577;1.0;2018-05-18;4084.277439888771
11029;Citroen;Xsara Picasso;18_30;2018;6;Silver;2009.0;MPV;27000;1.6L;Manual;Petrol;2995.0;5.0;5.0;Brake Pads Worn;0;22;2018-06-22;2;-81.4975;4.0;2018-06-23;2846.314133429647
38674;Ford;Fiesta;29_13;2018;5;Brown;2015.0;Hatchback;28037;1.25L;Manual;Petrol;7998.0;5.0;5.0;     Electrical Issue     ;4;17;2018-05-17;1;63.994;2.0;2018-05-17;7596.243192399454
5170;Citroen;C4;18_12;2018;2;Silver;2010.0;Coupe;47000;1.6L;Manual;Petrol;2750.0;5.0;3.0;Brake Pads Worn;0;11;2018-02-11;2;81.375;4.0;2018-02-12;2608.219784686925
43639;Fiat;Panda;28_18;2021;6;Grey;2019.0;Hatchback;3000;1.2L;Manual;Petrol;7990.0;5.0;5.0;Electrical Issue;2;10;2021-06-10;1;-25.98;0.5;2021-06-10;7578.164197731163
42320;Ford;Grand C-Max;29_20;2018;5;Grey;2017.0;MPV;4333;1.5L;Manual;Diesel;16200.0;5.0;5.0;   Starter Motor Issue   ;0;2;2018-05-02;1;222.0;3.0;2018-05-02;15401.235980973725
46004;Citroen;Berlingo;18_2;2018;4;Silver;2014.0;MPV;67660;1.6L;Manual;Diesel;6990.0;5.0;5.0;Alternator Failing;0;11;2018-04-11;2;219.8;4.0;2018-04-12;6644.499145772966
51803;Ford;Focus C-Max;29_15;2018;5;Green;2004.0;MPV;93000;1.8L;Manual;Petrol;995.0;5.0;5.0;Electrical Issue;4;3;2018-05-03;1;42.985;2.0;2018-05-03;937.3899216939756
16768;Citroen;DS3 Cabrio;21_1;2018;5;Purple;2015.0;Convertible;17000;1.6L;Manual;Diesel;8750.0;5.0;2.0;Electrical Issue;1;25;2018-05-25;2;88.75;4.0;2018-05-26;8303.16012476937
10650;Bentley;Continental;10_5;2018;3;Black;2009.0;Convertible;43000;6.0L;Automatic;Petrol;52950.0;4.0;2.0;Brake Pads Worn;0;13;2018-03-13;3;-146.475;6.0;2018-03-14;50295.92214259018
16487;Ford;Kuga;29_25;2018;7;Silver;2008.0;SUV;71098;2.0L;Manual;Diesel;5990.0;5.0;5.0;Starter Motor Issue;0;10;2018-07-10;1;-119.9;3.0;2018-07-10;5689.700332103277
6320;Bentley;Continental;10_5;2018;8;Blue;2012.0;Coupe;30000;6.0L;Automatic;Petrol;59950.0;4.0;2.0;Excessive Emissions;0;6;2018-08-06;3;113.955;3.0;2018-08-06;56945.52972457417
45440;Citroen;C3 Aircross;18_9;2021;4;Grey;2019.0;SUV;20909;1.2L;Manual;Petrol;10534.0;5.0;5.0;Flat Tyres;0;7;2021-04-07;2;43.1602;2.0;2021-04-07;9997.902972575946
18254;Fiat;500L;28_4;2018;6;Red;2014.0;MPV;37261;1.4L;Manual;Petrol;6300.0;5.0;5.0;Tyre Alignment;0;2;2018-06-02;1;10.63;0.5;2018-06-02;5982.038995681949
15610;Bentley;Continental;10_5;2018;4;Grey;2012.0;Coupe;17000;6.0L;Automatic;Petrol;67780.0;4.0;2.0;Warning Light;0;19;2018-04-19;3;1217.8000000000002;27.0;2018-04-25;64391.44710410247
17666;Ford;EcoSport;29_4;2018;8;Blue;2014.0;SUV;53900;1.0L;Manual;Petrol;6500.0;5.0;5.0;Windscreen Crack;0;24;2018-08-24;1;23.9;1.0;2018-08-24;6168.262713000939
33804;Fiat;500;28_2;2018;8;White;2009.0;Hatchback;90194;1.2L;Manual;Petrol;2989.0;4.0;3.0;Alternator Failing;0;20;2018-08-20;1;99.78;2.0;2018-08-20;2842.397266550232
23269;Ferrari;488;27_7;2018;7;Red;2016.0;Convertible;7251;3.9L;Automatic;Petrol;239000.0;16.0;2.0;Alternator Failing;0;2;2018-07-02;3;4900.0;6.0;2018-07-03;227041.1920734559
46524;Citroen;C4;18_12;2016;10;Blue;2010.0;Coupe;95135;1.6L;Automatic;Diesel;2995.0;5.0;3.0;Alternator Failing;0;19;2016-10-19;2;139.9;4.0;2016-10-20;2845.0099116338024
28814;Citroen;Grand C4 Picasso;18_24;2018;4;Silver;2007.0;MPV;91000;1.6L;Manual;Diesel;2490.0;7.0;5.0;Sensor Malfunction;0;1;2018-04-01;2;244.5;6.0;2018-04-02;2364.2779468106696
8455;Ford;Fiesta;29_13;2018;8;Grey;2012.0;Hatchback;62247;1.6L;Manual;Diesel;5395.0;5.0;3.0;Steering Wheel Shaking;0;8;2018-08-08;1;25.395;1.0;2018-08-08;5114.426613720196
30363;Bentley;Continental;10_5;2018;7;White;2014.0;Convertible;9268;4.0L;Automatic;Petrol;105000.0;4.0;2.0;Electrical Issue;2;21;2018-07-21;3;-846.6103672024119;1.5;2018-07-21;99741.85785275658
17507;Ford;EcoSport;29_4;2018;5;Black;2017.0;SUV;4200;1.0L;Manual;Petrol;12990.0;5.0;5.0;Warning Light;0;14;2018-05-14;1;309.9;9.0;2018-05-16;12349.159261228104
18515;Citroen;C3 Picasso;18_10;2018;5;White;2015.0;MPV;6000;1.6L;Manual;Diesel;9000.0;5.0;5.0;Steering Wheel Shaking;0;21;2018-05-21;2;49.0;2.0;2018-05-21;8554.868378139285
24994;Ford;Focus;29_14;2018;6;Red;2005.0;Hatchback;70000;1.6L;Manual;Petrol;1995.0;5.0;5.0;Windscreen Crack;0;24;2018-06-24;1;21.197;1.0;2018-06-24;1893.624742546284
37657;Dacia;Sandero Stepway;22_4;2018;6;Black;2016.0;Hatchback;16800;0.9L;Manual;Petrol;6759.0;5.0;5.0;Sensor Malfunction;0;25;2018-06-25;1;397.9500000000001;3.0;2018-06-25;6422.674081123479
9841;Chrysler;300C;17_1;2018;5;Black;2008.0;Saloon;82000;3.0L;Automatic;Diesel;4495.0;5.0;4.0;Alternator Failing;0;7;2018-05-07;3;-209.9;6.0;2018-05-08;4279.80257635975
11168;Ford;Galaxy;29_19;2018;5;Blue;2015.0;MPV;40000;999.0L;Manual;Diesel;7990.0;13.0;0.0;Transmission Issue;2;20;2018-05-20;1;115.93;3.0;2018-05-20;7581.650307707502
42052;Fiat;500L;28_4;2018;7;Burgundy;2014.0;MPV;37465;1.6L;Manual;Diesel;7450.0;5.0;5.0;Tyre Alignment;0;21;2018-07-21;1;10.745;0.5;2018-07-21;7078.499311509699
21149;Citroen;C2;18_7;2018;6;Red;2007.0;Hatchback;27000;1.4L;Manual;Diesel;3499.0;4.0;3.0;Windscreen Crack;0;7;2018-06-07;2;42.0994;2.0;2018-06-07;3327.9070330822287
26914;Ford;C-Max;29_2;2018;4;Red;2015.0;MPV;24526;1.6L;Manual;Diesel;8250.0;5.0;5.0;     Flat Tyres     ;0;22;2018-04-22;1;22.475;1.0;2018-04-22;7842.0470961322835
51942;Honda;HR-V;34_8;2018;8;White;2016.0;SUV;18200;1.6L;Manual;Diesel;15804.0;5.0;5.0;Starter Motor Issue;0;18;2018-08-18;1;218.04;3.0;2018-08-18;15017.54172037419
1810;Ford;Focus;29_14;2018;4;Red;2016.0;Hatchback;10904;1.0L;Manual;Petrol;10495.0;5.0;5.0;Engine Issue;2;11;2018-04-11;1;1894.25;16.0;2018-04-15;9962.505397155266
21896;Ford;Focus;29_14;2021;6;Blue;2019.0;Hatchback;6123;1.0L;Manual;Petrol;15584.0;5.0;5.0;    Sensor Malfunction    ;0;18;2021-06-18;1;839.2;3.0;2021-06-18;14808.313497949355
41759;Ford;B-Max;29_1;2018;5;Gelb;2016.0;MPV;22600;1.0L;Manual;Petrol;9300.0;5.0;5.0;Alternator Failing;0;15;2018-05-15;1;226.0;2.0;2018-05-15;8835.554483885493
2512;Ford;Ka;29_23;2018;5;Gelb;2014.0;Hatchback;15094;1.2L;Manual;Petrol;5995.0;4.0;3.0;Alternator Failing;0;26;2018-05-26;1;159.9;2.0;2018-05-26;5697.2915131658765
40004;Citroen;C4;18_12;2018;8;Blue;2006.0;Hatchback;67000;1.4L;Manual;Petrol;989.0;5.0;5.0;Warning Light;0;16;2018-08-16;2;369.89;18.0;2018-08-20;943.8293845052748
44054;DS;3;21_1;2018;1;Grey;2016.0;Hatchback;15142;1.6L;Manual;Petrol;10000.0;5.0;3.0;Sensor Malfunction;0;1;2018-01-01;2;620.0;6.0;2018-01-02;9503.667635484611
12285;Ford;Focus;29_14;2018;7;Black;2001.0;Hatchback;95000;1.6L;Automatic;Petrol;999.0;5.0;3.0; Warning Light ;0;28;2018-07-28;1;189.99;9.0;2018-07-30;951.9266007919284
36642;Dacia;Duster;22_1;2021;3;White;2019.0;SUV;16374;1.6L;Manual;Petrol;11999.0;5.0;5.0;Engine Issue;1;28;2021-03-28;1;2559.8;8.0;2021-03-30;11397.836410932416
8516;Chrysler;Ypsilon;17_10;2018;4;Multicolour;2013.0;Hatchback;26000;1.2L;Manual;Petrol;4195.0;5.0;5.0;Gear Box Issue;0;10;2018-04-10;3;161.95;6.0;2018-04-11;3978.4599571193903
23965;Dacia;Duster;22_1;2018;8;White;2016.0;SUV;23000;1.6L;Manual;Petrol;7999.0;5.0;5.0;Engine Issue;4;15;2018-08-15;1;599.95;10.0;2018-08-17;7600.3304232937135
50371;Ford;S-Max;29_31;2018;8;Grey;2011.0;MPV;90084;2.0L;Manual;Diesel;8200.0;7.0;5.0;Radiator Leaking;0;5;2018-08-05;1;204.0;2.0;2018-08-05;7791.343108342899
39005;Ford;Fiesta;29_13;2021;5;Grey;2019.0;Hatchback;28238;1.0L;Manual;Petrol;12200.0;5.0;5.0;Sensor Malfunction;0;21;2021-05-21;1;670.0;3.0;2021-05-21;11582.93209002867
12886;Honda;CR-V;34_3;2018;5;Silver;2014.0;SUV;59082;2.2L;Manual;Diesel;9995.0;5.0;5.0;Engine Issue;3;12;2018-05-12;1;1239.5;12.0;2018-05-15;9500.660815690891
28160;Ford;Focus;29_14;2018;7;Black;2005.0;Hatchback;86755;1.6L;Manual;Petrol;595.0;5.0;5.0;Brake Pads Worn;0;11;2018-07-11;1;40.2975;2.0;2018-07-11;563.0094986269218
21386;Citroen;DS3;21_1;2018;4;White;2014.0;Hatchback;14353;1.6L;Manual;Petrol;5695.0;5.0;3.0;Transmission Issue;1;23;2018-04-23;2;177.085;8.0;2018-04-25;5421.55431785551
29207;Ford;Kuga;29_25;2018;6;White;2015.0;SUV;26443;1.5L;Automatic;Petrol;14289.0;5.0;5.0;    Radiator Leaking    ;0;25;2018-06-25;1;325.78000000000003;2.0;2018-06-25;13569.463003294552
33764;Dacia;Sandero Stepway;22_4;2018;5;Red;2016.0;Hatchback;10000;0.9L;Manual;Petrol;7000.0;5.0;5.0;Electrical Issue;4;24;2018-05-24;1;61.0;2.0;2018-05-24;6664.042160240912
2382;Ford;Fiesta;29_13;2021;1;Red;2019.0;Hatchback;11732;1.0L;Manual;Petrol;12400.0;5.0;5.0;Brake Pads Worn;0;2;2021-01-02;1;46.2;2.0;2021-01-02;11772.611190564949
11148;Citroen;Grand C4 Picasso;18_24;2018;4;White;2016.0;MPV;28000;1.6L;Automatic;Diesel;13903.0;5.0;5.0;Alternator Failing;0;28;2018-04-28;2;358.06;4.0;2018-04-29;13208.788170287617
47395;Fiat;Punto Evo;28_20;2018;5;Red;2012.0;Hatchback;31442;1.2L;Manual;Petrol;4498.0;5.0;0.0;Radiator Leaking;0;20;2018-05-20;1;129.96;2.0;2018-05-20;4272.5866653704525
24578;Citroen;DS3;21_1;2018;8;Gelb;2011.0;Hatchback;58402;1.6L;Manual;Petrol;4795.0;5.0;3.0;Electrical Issue;5;19;2018-08-19;2;565.7432664807761;392.5287767168763;2018-08-27;4554.25060807963
26947;DS;4;21_3;2017;8;Blue;2017.0;Hatchback;10;2.0L;Automatic;Diesel;17450.0;5.0;5.0;Excessive Emissions;0;12;2017-08-12;2;55.705;2.0;2017-08-12;16577.641689549957
4705;Ford;Fiesta;29_13;2018;8;Black;2004.0;Hatchback;71000;1.25L;Manual;Petrol;899.0;5.0;5.0;Gear Box Issue;0;17;2018-08-17;1;48.99;2.0;2018-08-17;858.7035864053188
18886;Fiat;500C;28_3;2018;8;White;2013.0;Convertible;21339;1.2L;Manual;Petrol;7000.0;4.0;2.0;Sensor Malfunction;0;17;2018-08-17;1;410.0;3.0;2018-08-17;6652.082211520806
12924;Bentley;Continental;10_5;2018;6;Grey;2017.0;Coupe;4586;4.0L;Automatic;Petrol;122000.0;4.0;2.0;Gear Box Issue;0;6;2018-06-06;3;1340.0;6.0;2018-06-07;115900.68916775132
21459;Citroen;C1;18_6;2021;5;Blue;2019.0;Hatchback;6800;1.0L;Automatic;Petrol;9362.0;4.0;5.0;Sensor Malfunction;0;6;2021-05-06;2;588.1;6.0;2021-05-07;8897.815372674568
46905;Ford;Kuga;29_25;2018;2;Black;2012.0;SUV;52438;2.0L;Manual;Diesel;9499.0;5.0;5.0;  Engine Issue  ;3;20;2018-02-20;1;-1189.9;12.0;2018-02-23;9025.191208111984
11189;Fiat;Punto Evo;28_20;2018;7;White;2011.0;Hatchback;48000;1.4L;Manual;Petrol;1995.0;4.0;3.0;Brake Pads Worn;0;25;2018-07-25;1;40.9975;2.0;2018-07-25;1894.04335484711
28363;Citroen;Grand C4 Picasso;18_24;2018;5;Red;2009.0;MPV;93000;1.6L;Manual;Diesel;2490.0;7.0;5.0;Engine Issue;2;17;2018-05-17;2;1013.5;32.0;2018-05-25;2367.2009202688964
32236;Ford;Focus;29_14;2018;5;Gelb;2009.0;Hatchback;67000;2.5L;Manual;Petrol;8490.0;5.0;3.0;Warning Light;0;26;2018-05-26;1;264.9;9.0;2018-05-28;8057.9269630748595
28458;Ford;Ka;29_23;2018;7;Blue;2010.0;Hatchback;89000;1.3L;Manual;Diesel;2995.0;4.0;3.0;Radiator Leaking;0;8;2018-07-08;1;471.8016727923742;337.3460516177383;2018-08-01;2846.7054263883774
15855;Ford;Fiesta;29_13;2018;5;Silver;2006.0;Hatchback;99000;1.25L;Manual;Petrol;1275.0;5.0;3.0;Tyre Alignment;0;2;2018-05-02;1;-10.1275;0.5;2018-05-02;1213.6918153832503
33911;Honda;CR-Z;34_4;2018;4;Blue;2010.0;Coupe;45866;1.5L;Manual;Hybrid  Petrol/Electric;5290.0;5.0;3.0;Electrical Issue;2;15;2018-04-15;1;-20.58;0.5;2018-04-15;5027.450297358551
18830;Citroen;Grand C4 Picasso;18_24;2018;7;Grey;2008.0;MPV;85000;2.0L;Automatic;Petrol;2999.0;7.0;5.0;Starter Motor Issue;0;24;2018-07-24;2;149.99;6.0;2018-07-25;2847.417366743692
28227;Ford;Mustang;29_28;2018;3;Black;2017.0;Convertible;7831;5.0L;Manual;Petrol;34899.0;4.0;3.0;  Radiator Leaking  ;0;14;2018-03-14;1;737.98;2.0;2018-03-14;33155.22870224852
42717;Citroen;C1;18_6;202;7;Blue;2019.0;Hatchback;4872;1.0L;Manual;Petrol;7599.0;4.0;5.0; Radiator Leaking ;0;24;2020-07-24;2;231.98;4.0;2020-07-25;7223.828286232956
15634;Ford;Mondeo;29_27;2018;6;Red;2009.0;Estate;36000;2.0L;Automatic;still_Diesel_but_you_found_an_easteregg;7495.0;5.0;5.0;   Transmission Issue   ;3;8;2018-06-08;1;227.455;8.0;2018-06-10;7127.725809734226
